Linux 5.19.0-43-generic (lsl-PC) 	06/10/2023 	_x86_64_	(16 CPU)

12:39:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:13 AM       6      3.03      0.00      0.00      0.00      0.00     96.97
12:40:13 AM       7      1.01      0.00      0.00      0.00      0.00     98.99
12:40:13 AM       8      1.01      0.00      0.00      0.00      0.00     98.99
12:40:13 AM       9      9.80      0.00      0.98      0.00      0.00     89.22
12:40:13 AM      10      8.16      0.00      3.06      0.00      0.00     88.78
12:40:13 AM      11      1.98      0.00      0.99      0.00      0.00     97.03
12:40:13 AM      12      0.00      0.00      1.02      0.00      0.00     98.98
12:40:13 AM      13      1.01      0.00      0.00      0.00      0.00     98.99
12:40:13 AM      14      4.04      0.00      1.01      0.00      0.00     94.95
12:40:13 AM      15      4.95      0.00      0.99      0.00      0.00     94.06

12:40:13 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:14 AM     all      1.82      0.00      0.44      0.00      0.00     97.74
12:40:14 AM       0      2.97      0.00      2.97      0.00      0.00     94.06
12:40:14 AM       1      1.00      0.00      0.00      0.00      0.00     99.00
12:40:14 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:14 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:14 AM       4      1.00      0.00      0.00      0.00      0.00     99.00
12:40:14 AM       5      1.00      0.00      1.00      0.00      0.00     98.00
12:40:14 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:14 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
12:40:14 AM       8      0.00      0.00      1.00      0.00      0.00     99.00
12:40:14 AM       9      6.00      0.00      1.00      0.00      0.00     93.00
12:40:14 AM      10      7.92      0.00      0.99      0.00      0.00     91.09
12:40:14 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
12:40:14 AM      12      2.00      0.00      0.00      0.00      0.00     98.00
12:40:14 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:14 AM      14      1.02      0.00      0.00      0.00      0.00     98.98
12:40:14 AM      15      3.06      0.00      0.00      0.00      0.00     96.94

12:40:14 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:15 AM     all      1.44      0.00      0.38      0.00      0.00     98.18
12:40:15 AM       0      3.03      0.00      1.01      0.00      0.00     95.96
12:40:15 AM       1      3.06      0.00      1.02      0.00      0.00     95.92
12:40:15 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
12:40:15 AM       3      1.98      0.00      0.00      0.00      0.00     98.02
12:40:15 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:15 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:40:15 AM       6      0.99      0.00      0.00      0.00      0.00     99.01
12:40:15 AM       7      0.00      0.00      1.00      0.00      0.00     99.00
12:40:15 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:40:15 AM       9      1.00      0.00      0.00      0.00      0.00     99.00
12:40:15 AM      10      6.00      0.00      1.00      0.00      0.00     93.00
12:40:15 AM      11      2.00      0.00      1.00      0.00      0.00     97.00
12:40:15 AM      12      0.00      0.00      1.00      0.00      0.00     99.00
12:40:15 AM      13      2.97      0.00      0.00      0.00      0.00     97.03
12:40:15 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:15 AM      15      0.99      0.00      0.00      0.00      0.00     99.01

12:40:15 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:16 AM     all      1.63      0.00      0.25      0.00      0.00     98.11
12:40:16 AM       0      3.03      0.00      0.00      0.00      0.00     96.97
12:40:16 AM       1      1.00      0.00      0.00      0.00      0.00     99.00
12:40:16 AM       2      1.01      0.00      0.00      0.00      0.00     98.99
12:40:16 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:16 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:16 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:40:16 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:16 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
12:40:16 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:40:16 AM       9      6.93      0.00      0.99      0.00      0.00     92.08
12:40:16 AM      10      7.00      0.00      0.00      0.00      0.00     93.00
12:40:16 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:16 AM      12      1.01      0.00      1.01      0.00      0.00     97.98
12:40:16 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
12:40:16 AM      14      1.00      0.00      0.00      0.00      0.00     99.00
12:40:16 AM      15      2.02      0.00      2.02      0.00      0.00     95.96

12:40:16 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:17 AM     all      1.32      0.00      0.50      0.00      0.00     98.17
12:40:17 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:17 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:17 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
12:40:17 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:17 AM       4      2.00      0.00      0.00      0.00      0.00     98.00
12:40:17 AM       5      1.01      0.00      1.01      0.00      0.00     97.98
12:40:17 AM       6      1.00      0.00      0.00      0.00      0.00     99.00
12:40:17 AM       7      0.00      0.00      2.00      0.00      0.00     98.00
12:40:17 AM       8      1.02      0.00      0.00      0.00      0.00     98.98
12:40:17 AM       9      5.10      0.00      0.00      0.00      0.00     94.90
12:40:17 AM      10      0.00      0.00      1.00      0.00      0.00     99.00
12:40:17 AM      11      1.01      0.00      1.01      0.00      0.00     97.98
12:40:17 AM      12      5.05      0.00      0.00      0.00      0.00     94.95
12:40:17 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:17 AM      14      2.04      0.00      1.02      0.00      0.00     96.94
12:40:17 AM      15      2.02      0.00      2.02      0.00      0.00     95.96

12:40:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:18 AM     all      1.13      0.00      0.44      0.00      0.00     98.43
12:40:18 AM       0      1.02      0.00      0.00      0.00      0.00     98.98
12:40:18 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:18 AM       2      0.99      0.00      0.99      0.00      0.00     98.02
12:40:18 AM       3      0.99      0.00      0.00      0.00      0.00     99.01
12:40:18 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:18 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
12:40:18 AM       6      1.01      0.00      1.01      0.00      0.00     97.98
12:40:18 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:18 AM       8      0.00      0.00      1.01      0.00      0.00     98.99
12:40:18 AM       9      5.05      0.00      1.01      0.00      0.00     93.94
12:40:18 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:40:18 AM      11      1.00      0.00      1.00      0.00      0.00     98.00
12:40:18 AM      12      4.00      0.00      1.00      0.00      0.00     95.00
12:40:18 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:18 AM      14      3.06      0.00      0.00      0.00      0.00     96.94
12:40:18 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:18 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:19 AM     all      1.32      0.00      0.44      0.00      0.00     98.24
12:40:19 AM       0      3.00      0.00      0.00      0.00      0.00     97.00
12:40:19 AM       1      0.00      0.00      1.01      0.00      0.00     98.99
12:40:19 AM       2      1.01      0.00      0.00      0.00      0.00     98.99
12:40:19 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:19 AM       4      0.99      0.00      0.00      0.00      0.00     99.01
12:40:19 AM       5      1.01      0.00      0.00      0.00      0.00     98.99
12:40:19 AM       6      2.08      0.00      1.04      0.00      0.00     96.88
12:40:19 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:19 AM       8      1.98      0.00      0.00      0.00      0.00     98.02
12:40:19 AM       9      5.05      0.00      0.00      0.00      0.00     94.95
12:40:19 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:40:19 AM      11      1.00      0.00      0.00      0.00      0.00     99.00
12:40:19 AM      12      0.00      0.00      1.01      0.00      0.00     98.99
12:40:19 AM      13      1.00      0.00      1.00      0.00      0.00     98.00
12:40:19 AM      14      2.97      0.00      2.97      0.00      0.00     94.06
12:40:19 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

12:40:19 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:20 AM     all      3.90      0.00      1.19      0.00      0.00     94.91
12:40:20 AM       0      2.00      0.00      1.00      0.00      0.00     97.00
12:40:20 AM       1      2.02      0.00      1.01      0.00      0.00     96.97
12:40:20 AM       2      1.98      0.00      1.98      0.00      0.00     96.04
12:40:20 AM       3      2.02      0.00      1.01      0.00      0.00     96.97
12:40:20 AM       4      5.10      0.00      0.00      0.00      0.00     94.90
12:40:20 AM       5      3.06      0.00      2.04      0.00      0.00     94.90
12:40:20 AM       6      6.93      0.00      1.98      0.00      0.00     91.09
12:40:20 AM       7      2.00      0.00      1.00      0.00      0.00     97.00
12:40:20 AM       8      3.03      0.00      2.02      0.00      0.00     94.95
12:40:20 AM       9      2.02      0.00      1.01      0.00      0.00     96.97
12:40:20 AM      10      7.77      0.00      1.94      0.00      0.00     90.29
12:40:20 AM      11      6.12      0.00      2.04      0.00      0.00     91.84
12:40:20 AM      12      8.00      0.00      1.00      0.00      0.00     91.00
12:40:20 AM      13      6.06      0.00      1.01      0.00      0.00     92.93
12:40:20 AM      14      3.03      0.00      0.00      0.00      0.00     96.97
12:40:20 AM      15      1.03      0.00      0.00      0.00      0.00     98.97

12:40:20 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:21 AM     all      1.19      0.00      0.50      0.13      0.00     98.18
12:40:21 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:21 AM       1      0.00      0.00      0.99      0.99      0.00     98.02
12:40:21 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:21 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:21 AM       4      4.00      0.00      1.00      0.00      0.00     95.00
12:40:21 AM       5      0.00      0.00      1.02      0.00      0.00     98.98
12:40:21 AM       6      2.04      0.00      1.02      0.00      0.00     96.94
12:40:21 AM       7      2.00      0.00      0.00      0.00      0.00     98.00
12:40:21 AM       8      3.00      0.00      1.00      1.00      0.00     95.00
12:40:21 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:40:21 AM      10      2.02      0.00      0.00      0.00      0.00     97.98
12:40:21 AM      11      0.00      0.00      1.00      0.00      0.00     99.00
12:40:21 AM      12      5.05      0.00      2.02      0.00      0.00     92.93
12:40:21 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
12:40:21 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:21 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:21 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:22 AM     all      1.19      0.00      0.25      0.00      0.00     98.56
12:40:22 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:22 AM       1      0.99      0.00      0.00      0.00      0.00     99.01
12:40:22 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:22 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:22 AM       4      5.05      0.00      0.00      0.00      0.00     94.95
12:40:22 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:40:22 AM       6      2.04      0.00      0.00      0.00      0.00     97.96
12:40:22 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:22 AM       8      2.02      0.00      1.01      0.00      0.00     96.97
12:40:22 AM       9      1.98      0.00      0.99      0.00      0.00     97.03
12:40:22 AM      10      0.99      0.00      0.99      0.00      0.00     98.02
12:40:22 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:22 AM      12      6.06      0.00      0.00      0.00      0.00     93.94
12:40:22 AM      13      0.00      0.00      1.00      0.00      0.00     99.00
12:40:22 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:22 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:22 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:23 AM     all      1.57      0.00      0.19      0.00      0.00     98.24
12:40:23 AM       0      0.99      0.00      0.00      0.00      0.00     99.01
12:40:23 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:23 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
12:40:23 AM       3      1.00      0.00      0.00      0.00      0.00     99.00
12:40:23 AM       4      0.99      0.00      0.00      0.00      0.00     99.01
12:40:23 AM       5      1.01      0.00      0.00      0.00      0.00     98.99
12:40:23 AM       6      3.03      0.00      0.00      0.00      0.00     96.97
12:40:23 AM       7      6.93      0.00      0.99      0.00      0.00     92.08
12:40:23 AM       8      4.00      0.00      0.00      0.00      0.00     96.00
12:40:23 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:40:23 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:40:23 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:23 AM      12      5.94      0.00      1.98      0.00      0.00     92.08
12:40:23 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:23 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:23 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:23 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:24 AM     all      1.69      0.00      0.38      0.00      0.00     97.94
12:40:24 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:24 AM       1      0.99      0.00      0.00      0.00      0.00     99.01
12:40:24 AM       2      0.99      0.00      0.00      0.00      0.00     99.01
12:40:24 AM       3      0.98      0.00      0.98      0.00      0.00     98.04
12:40:24 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:24 AM       5      1.00      0.00      2.00      0.00      0.00     97.00
12:40:24 AM       6      3.03      0.00      0.00      0.00      0.00     96.97
12:40:24 AM       7      7.00      0.00      0.00      0.00      0.00     93.00
12:40:24 AM       8      2.00      0.00      1.00      0.00      0.00     97.00
12:40:24 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:40:24 AM      10      3.00      0.00      0.00      0.00      0.00     97.00
12:40:24 AM      11      0.00      0.00      1.00      0.00      0.00     99.00
12:40:24 AM      12      6.06      0.00      0.00      0.00      0.00     93.94
12:40:24 AM      13      0.99      0.00      0.99      0.00      0.00     98.02
12:40:24 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:24 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

12:40:24 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:25 AM     all      1.26      0.00      0.25      0.00      0.00     98.49
12:40:25 AM       0      0.00      0.00      0.99      0.00      0.00     99.01
12:40:25 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:25 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:25 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:25 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:25 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
12:40:25 AM       6      4.00      0.00      0.00      0.00      0.00     96.00
12:40:25 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:40:25 AM       8      7.00      0.00      0.00      0.00      0.00     93.00
12:40:25 AM       9      2.00      0.00      0.00      0.00      0.00     98.00
12:40:25 AM      10      2.04      0.00      0.00      0.00      0.00     97.96
12:40:25 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:25 AM      12      4.04      0.00      2.02      0.00      0.00     93.94
12:40:25 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:25 AM      14      1.00      0.00      0.00      0.00      0.00     99.00
12:40:25 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:25 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:26 AM     all      1.63      0.00      0.38      0.00      0.00     97.99
12:40:26 AM       0      1.01      0.00      0.00      0.00      0.00     98.99
12:40:26 AM       1      1.00      0.00      0.00      0.00      0.00     99.00
12:40:26 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
12:40:26 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:26 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:26 AM       5      1.98      0.00      1.98      0.00      0.00     96.04
12:40:26 AM       6      2.02      0.00      1.01      0.00      0.00     96.97
12:40:26 AM       7      2.00      0.00      0.00      0.00      0.00     98.00
12:40:26 AM       8      4.08      0.00      1.02      0.00      0.00     94.90
12:40:26 AM       9      1.98      0.00      0.00      0.00      0.00     98.02
12:40:26 AM      10      3.96      0.00      0.00      0.00      0.00     96.04
12:40:26 AM      11      4.08      0.00      1.02      0.00      0.00     94.90
12:40:26 AM      12      1.96      0.00      0.98      0.00      0.00     97.06
12:40:26 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
12:40:26 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:26 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:26 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:27 AM     all      1.19      0.00      0.44      0.13      0.00     98.24
12:40:27 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:27 AM       1      1.00      0.00      0.00      1.00      0.00     98.00
12:40:27 AM       2      1.00      0.00      0.00      0.00      0.00     99.00
12:40:27 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:27 AM       4      1.00      0.00      0.00      0.00      0.00     99.00
12:40:27 AM       5      0.00      0.00      2.00      0.00      0.00     98.00
12:40:27 AM       6      1.01      0.00      0.00      0.00      0.00     98.99
12:40:27 AM       7      2.04      0.00      0.00      0.00      0.00     97.96
12:40:27 AM       8      5.05      0.00      0.00      0.00      0.00     94.95
12:40:27 AM       9      0.00      0.00      1.01      0.00      0.00     98.99
12:40:27 AM      10      1.00      0.00      1.00      0.00      0.00     98.00
12:40:27 AM      11      5.05      0.00      1.01      0.00      0.00     93.94
12:40:27 AM      12      2.02      0.00      0.00      0.00      0.00     97.98
12:40:27 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:27 AM      14      0.00      0.00      1.00      0.00      0.00     99.00
12:40:27 AM      15      0.00      0.00      0.99      0.99      0.00     98.02

12:40:27 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:28 AM     all      5.30      0.00      1.37      0.00      0.00     93.33
12:40:28 AM       0      4.95      0.00      0.99      0.00      0.00     94.06
12:40:28 AM       1      4.00      0.00      1.00      0.00      0.00     95.00
12:40:28 AM       2      5.94      0.00      0.99      0.00      0.00     93.07
12:40:28 AM       3     13.73      0.00      0.98      0.00      0.00     85.29
12:40:28 AM       4      3.00      0.00      0.00      0.00      0.00     97.00
12:40:28 AM       5      2.02      0.00      2.02      0.00      0.00     95.96
12:40:28 AM       6      3.00      0.00      1.00      0.00      0.00     96.00
12:40:28 AM       7      2.00      0.00      1.00      0.00      0.00     97.00
12:40:28 AM       8      4.00      0.00      1.00      0.00      0.00     95.00
12:40:28 AM       9     11.88      0.00      4.95      0.00      0.00     83.17
12:40:28 AM      10      4.00      0.00      0.00      0.00      0.00     96.00
12:40:28 AM      11      6.93      0.00      2.97      0.00      0.00     90.10
12:40:28 AM      12      7.07      0.00      2.02      0.00      0.00     90.91
12:40:28 AM      13      3.96      0.00      0.00      0.00      0.00     96.04
12:40:28 AM      14      4.08      0.00      1.02      0.00      0.00     94.90
12:40:28 AM      15      3.96      0.00      1.98      0.00      0.00     94.06

12:40:28 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:29 AM     all      4.13      0.00      1.00      0.00      0.00     94.87
12:40:29 AM       0      5.88      0.00      2.94      0.00      0.00     91.18
12:40:29 AM       1      2.97      0.00      1.98      0.00      0.00     95.05
12:40:29 AM       2      1.98      0.00      1.98      0.00      0.00     96.04
12:40:29 AM       3      4.04      0.00      1.01      0.00      0.00     94.95
12:40:29 AM       4      3.03      0.00      1.01      0.00      0.00     95.96
12:40:29 AM       5      2.00      0.00      2.00      0.00      0.00     96.00
12:40:29 AM       6      3.03      0.00      0.00      0.00      0.00     96.97
12:40:29 AM       7      4.04      0.00      0.00      0.00      0.00     95.96
12:40:29 AM       8      2.02      0.00      1.01      0.00      0.00     96.97
12:40:29 AM       9      8.08      0.00      2.02      0.00      0.00     89.90
12:40:29 AM      10      6.00      0.00      0.00      0.00      0.00     94.00
12:40:29 AM      11      4.04      0.00      0.00      0.00      0.00     95.96
12:40:29 AM      12      4.95      0.00      0.99      0.00      0.00     94.06
12:40:29 AM      13      4.00      0.00      1.00      0.00      0.00     95.00
12:40:29 AM      14      5.00      0.00      0.00      0.00      0.00     95.00
12:40:29 AM      15      5.00      0.00      0.00      0.00      0.00     95.00

12:40:29 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:30 AM     all      2.90      0.00      0.25      0.00      0.00     96.85
12:40:30 AM       0      7.00      0.00      0.00      0.00      0.00     93.00
12:40:30 AM       1      3.03      0.00      0.00      0.00      0.00     96.97
12:40:30 AM       2      2.02      0.00      0.00      0.00      0.00     97.98
12:40:30 AM       3      4.04      0.00      0.00      0.00      0.00     95.96
12:40:30 AM       4      2.00      0.00      0.00      0.00      0.00     98.00
12:40:30 AM       5      2.04      0.00      1.02      0.00      0.00     96.94
12:40:30 AM       6      3.00      0.00      1.00      0.00      0.00     96.00
12:40:30 AM       7      1.00      0.00      0.00      0.00      0.00     99.00
12:40:30 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:40:30 AM       9      8.91      0.00      0.99      0.00      0.00     90.10
12:40:30 AM      10      3.03      0.00      0.00      0.00      0.00     96.97
12:40:30 AM      11      1.01      0.00      0.00      0.00      0.00     98.99
12:40:30 AM      12      4.08      0.00      0.00      0.00      0.00     95.92
12:40:30 AM      13      1.02      0.00      0.00      0.00      0.00     98.98
12:40:30 AM      14      1.01      0.00      0.00      0.00      0.00     98.99
12:40:30 AM      15      3.00      0.00      1.00      0.00      0.00     96.00

12:40:30 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:31 AM     all      2.96      0.00      0.63      0.00      0.00     96.41
12:40:31 AM       0      4.00      0.00      0.00      0.00      0.00     96.00
12:40:31 AM       1      6.06      0.00      0.00      0.00      0.00     93.94
12:40:31 AM       2      2.08      0.00      0.00      0.00      0.00     97.92
12:40:31 AM       3      4.04      0.00      0.00      0.00      0.00     95.96
12:40:31 AM       4      7.07      0.00      0.00      0.00      0.00     92.93
12:40:31 AM       5      2.94      0.00      2.94      0.00      0.00     94.12
12:40:31 AM       6      1.02      0.00      0.00      0.00      0.00     98.98
12:40:31 AM       7      2.00      0.00      1.00      0.00      0.00     97.00
12:40:31 AM       8      1.00      0.00      1.00      0.00      0.00     98.00
12:40:31 AM       9      3.03      0.00      1.01      0.00      0.00     95.96
12:40:31 AM      10      1.01      0.00      1.01      0.00      0.00     97.98
12:40:31 AM      11      3.00      0.00      0.00      0.00      0.00     97.00
12:40:31 AM      12      1.00      0.00      1.00      0.00      0.00     98.00
12:40:31 AM      13      2.00      0.00      1.00      0.00      0.00     97.00
12:40:31 AM      14      3.06      0.00      1.02      0.00      0.00     95.92
12:40:31 AM      15      4.04      0.00      0.00      0.00      0.00     95.96

12:40:31 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:32 AM     all      1.69      0.00      0.56      0.00      0.00     97.75
12:40:32 AM       0      0.00      0.00      1.00      0.00      0.00     99.00
12:40:32 AM       1      5.00      0.00      2.00      0.00      0.00     93.00
12:40:32 AM       2      4.00      0.00      1.00      0.00      0.00     95.00
12:40:32 AM       3      0.99      0.00      0.00      0.00      0.00     99.01
12:40:32 AM       4      6.06      0.00      0.00      0.00      0.00     93.94
12:40:32 AM       5      2.94      0.00      1.96      0.00      0.00     95.10
12:40:32 AM       6      0.99      0.00      0.99      0.00      0.00     98.02
12:40:32 AM       7      0.00      0.00      1.02      0.00      0.00     98.98
12:40:32 AM       8      3.03      0.00      1.01      0.00      0.00     95.96
12:40:32 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:40:32 AM      10      1.00      0.00      0.00      0.00      0.00     99.00
12:40:32 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:32 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:40:32 AM      13      1.00      0.00      0.00      0.00      0.00     99.00
12:40:32 AM      14      0.99      0.00      0.00      0.00      0.00     99.01
12:40:32 AM      15      1.00      0.00      0.00      0.00      0.00     99.00

12:40:32 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:33 AM     all      1.31      0.00      0.50      0.00      0.00     98.19
12:40:33 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:40:33 AM       1      5.94      0.00      2.97      0.00      0.00     91.09
12:40:33 AM       2      2.02      0.00      2.02      0.00      0.00     95.96
12:40:33 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:40:33 AM       4      6.00      0.00      0.00      0.00      0.00     94.00
12:40:33 AM       5      0.00      0.00      1.01      0.00      0.00     98.99
12:40:33 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:33 AM       7      1.98      0.00      0.99      0.00      0.00     97.03
12:40:33 AM       8      2.02      0.00      1.01      0.00      0.00     96.97
12:40:33 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:40:33 AM      10      0.99      0.00      0.00      0.00      0.00     99.01
12:40:33 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:40:33 AM      12      1.98      0.00      0.00      0.00      0.00     98.02
12:40:33 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:40:33 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:40:33 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:33 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:34 AM     all      1.82      0.00      0.63      0.00      0.00     97.55
12:40:34 AM       0      0.99      0.00      0.99      0.00      0.00     98.02
12:40:34 AM       1      6.93      0.00      0.99      0.00      0.00     92.08
12:40:34 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:40:34 AM       3      0.00      0.00      1.00      0.00      0.00     99.00
12:40:34 AM       4      6.06      0.00      0.00      0.00      0.00     93.94
12:40:34 AM       5      3.03      0.00      1.01      0.00      0.00     95.96
12:40:34 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:40:34 AM       7      1.01      0.00      1.01      0.00      0.00     97.98
12:40:34 AM       8      2.00      0.00      1.00      0.00      0.00     97.00
12:40:34 AM       9      1.01      0.00      1.01      0.00      0.00     97.98
12:40:34 AM      10      2.02      0.00      0.00      0.00      0.00     97.98
12:40:34 AM      11      0.00      0.00      1.01      0.00      0.00     98.99
12:40:34 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:40:34 AM      13      1.98      0.00      1.98      0.00      0.00     96.04
12:40:34 AM      14      3.96      0.00      0.00      0.00      0.00     96.04
12:40:34 AM      15      0.00      0.00      0.00      0.00      0.00    100.00

12:40:34 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:40:35 AM     all      1.44      0.00      0.50      0.00      0.00     98.06
12:40:35 AM       0      5.05      0.00      0.00      0.00      0.00     94.95
12:40:35 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:40:35 AM       2      0.98      0.00      0.98      0.00      0.00     98.04
12:40:35 AM       3      0.00      0.00      1.00      0.00      0.00     99.00
12:40:35 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:40:35 AM       5      1.02      0.00      0.00      0.00      0.00     98.98
